Reactive Agent,Reactive Agent
3533.0,-810.0
3532.0,-811.0
3531.0,-812.0
3530.0,-813.0
3529.0,-814.0
3528.0,-815.0
3527.0,-816.0
3526.0,-817.0
3525.0,-818.0
3524.0,-819.0
3523.0,-820.0
3522.0,-821.0
3521.0,-822.0
3520.0,-823.0
3519.0,-824.0
3518.0,-825.0
3517.0,-826.0
3516.0,-827.0
3515.0,-828.0
3514.0,-829.0
3513.0,-830.0
3512.0,-831.0
3511.0,-832.0
3510.0,-833.0
3509.0,-834.0
3508.0,-835.0
3507.0,-836.0
3506.0,-837.0
3505.0,-838.0
3504.0,-839.0
3503.0,-840.0
3502.0,-841.0
3501.0,-842.0
3500.0,-843.0
3499.0,-844.0
3498.0,-845.0
3497.0,-846.0
3496.0,-847.0
3495.0,-848.0
3494.0,-849.0
3493.0,-850.0
3492.0,-851.0
3491.0,-852.0
3490.0,-853.0
3489.0,-854.0
3488.0,-855.0
3487.0,-856.0
3486.0,-857.0
3485.0,-858.0
3484.0,-859.0
3483.0,-860.0
3482.0,-861.0
3481.0,-862.0
3480.0,-863.0
3479.0,-864.0
3478.0,-865.0
3477.0,-866.0
3476.0,-867.0
3475.0,-868.0
3474.0,-869.0
3473.0,-870.0
3472.0,-871.0
3471.0,-872.0
3470.0,-873.0
3469.0,-874.0
3468.0,-875.0
3467.0,-876.0
3466.0,-877.0
3465.0,-878.0
3464.0,-879.0
3463.0,-880.0
3462.0,-881.0
3461.0,-882.0
3460.0,-883.0
3459.0,-884.0
3458.0,-885.0
3457.0,-886.0
3456.0,-887.0
3455.0,-888.0
3454.0,-889.0
3453.0,-890.0
3452.0,-891.0
3552.0,-892.0
3551.0,-893.0
3651.0,-894.0
3650.0,-895.0
3649.0,-896.0
3648.0,-897.0
3647.0,-898.0
3646.0,-899.0
3746.0,-900.0
3745.0,-901.0
3744.0,-902.0
3743.0,-903.0
3742.0,-904.0
3741.0,-905.0
3740.0,-906.0
3739.0,-907.0
3738.0,-908.0
3737.0,-909.0
3736.0,-910.0
3735.0,-911.0
3734.0,-912.0
3733.0,-913.0
3732.0,-914.0
3731.0,-915.0
3730.0,-916.0
3729.0,-917.0
3728.0,-918.0
3727.0,-919.0
3726.0,-920.0
3826.0,-921.0
3825.0,-922.0
3824.0,-923.0
3823.0,-924.0
3822.0,-925.0
3821.0,-926.0
3820.0,-927.0
3920.0,-928.0
3919.0,-929.0
3918.0,-930.0
3917.0,-931.0
3916.0,-932.0
3915.0,-933.0
3914.0,-934.0
3913.0,-935.0
3912.0,-936.0
3911.0,-937.0
3910.0,-938.0
3909.0,-939.0
3908.0,-940.0
3907.0,-941.0
3906.0,-942.0
3905.0,-943.0
3904.0,-944.0
3903.0,-945.0
3902.0,-946.0
3901.0,-947.0
3900.0,-948.0
3899.0,-949.0
3898.0,-950.0
3897.0,-951.0
3896.0,-952.0
3895.0,-953.0
3894.0,-954.0
3893.0,-955.0
3892.0,-956.0
3891.0,-957.0
3890.0,-958.0
3889.0,-959.0
3888.0,-960.0
3887.0,-961.0
3886.0,-962.0
3885.0,-963.0
3884.0,-964.0
3883.0,-965.0
3882.0,-966.0
3881.0,-967.0
3880.0,-968.0
3980.0,-969.0
3979.0,-970.0
3978.0,-971.0
3977.0,-972.0
3976.0,-973.0
3975.0,-974.0
3974.0,-975.0
3973.0,-976.0
3972.0,-977.0
3971.0,-978.0
3970.0,-979.0
3969.0,-980.0
3968.0,-981.0
3967.0,-982.0
3966.0,-983.0
3965.0,-984.0
3964.0,-985.0
4064.0,-986.0
4063.0,-987.0
4062.0,-988.0
4061.0,-989.0
4060.0,-990.0
4160.0,-991.0
4159.0,-992.0
4158.0,-993.0
4157.0,-994.0
4257.0,-995.0
4256.0,-996.0
4255.0,-997.0
4254.0,-998.0
4253.0,-999.0
4252.0,-1000.0
4251.0,-1001.0
4250.0,-1002.0
4249.0,-1003.0
4248.0,-1004.0
4348.0,-1005.0
4448.0,-1006.0
4447.0,-1007.0
4446.0,-1008.0
4445.0,-1009.0
4444.0,-1010.0
4443.0,-1011.0
4442.0,-1012.0
4441.0,-1013.0
4440.0,-1014.0
4540.0,-1015.0
4640.0,-1016.0
4639.0,-1017.0
4638.0,-1018.0
4738.0,-1019.0
4737.0,-1020.0
4837.0,-1021.0
4836.0,-1022.0
4835.0,-1023.0
4834.0,-1024.0
4833.0,-1025.0
4832.0,-1026.0
4831.0,-1027.0
4830.0,-1028.0
4829.0,-1029.0
4929.0,-1030.0
4928.0,-1031.0
4927.0,-1032.0
4926.0,-1033.0
4925.0,-1034.0
4924.0,-1035.0
4923.0,-1036.0
4922.0,-1037.0
4921.0,-1038.0
4920.0,-1039.0
4919.0,-1040.0
4918.0,-1041.0
4917.0,-1042.0
4916.0,-1043.0
4915.0,-1044.0
4914.0,-1045.0
4913.0,-1046.0
4912.0,-1047.0
4911.0,-1048.0
4910.0,-1049.0
4909.0,-1050.0
4908.0,-1051.0
4907.0,-1052.0
4906.0,-1053.0
4905.0,-1054.0
4904.0,-1055.0
4903.0,-1056.0
4902.0,-1057.0
4901.0,-1058.0
4900.0,-1059.0
4899.0,-1060.0
4898.0,-1061.0
4897.0,-1062.0
4896.0,-1063.0
4895.0,-1064.0
4894.0,-1065.0
4893.0,-1066.0
4892.0,-1067.0
4891.0,-1068.0
4890.0,-1069.0
4889.0,-1070.0
4888.0,-1071.0
4887.0,-1072.0
4886.0,-1073.0
4885.0,-1074.0
4884.0,-1075.0
4883.0,-1076.0
4983.0,-1077.0
4982.0,-1078.0
4981.0,-1079.0
4980.0,-1080.0
4979.0,-1081.0
4978.0,-1082.0
4977.0,-1083.0
4976.0,-1084.0
4975.0,-1085.0
4974.0,-1086.0
5074.0,-1087.0
5073.0,-1088.0
5072.0,-1089.0
5071.0,-1090.0
5070.0,-1091.0
5069.0,-1092.0
5068.0,-1093.0
5067.0,-1094.0
5066.0,-1095.0
5065.0,-1096.0
5064.0,-1097.0
5063.0,-1098.0
5062.0,-1099.0
5162.0,-1100.0
5161.0,-1101.0
5160.0,-1102.0
5159.0,-1103.0
5158.0,-1104.0
5157.0,-1105.0
5156.0,-1106.0
5155.0,-1107.0
5154.0,-1108.0
5153.0,-1109.0
5152.0,-1009.0
5151.0,-1010.0
5150.0,-1011.0
5149.0,-1012.0
5148.0,-1013.0
5147.0,-913.0
5146.0,-914.0
5145.0,-915.0
5144.0,-916.0
5143.0,-917.0
5142.0,-918.0
5141.0,-919.0
5140.0,-920.0
5139.0,-921.0
5138.0,-922.0
5238.0,-923.0
5237.0,-924.0
5236.0,-925.0
5235.0,-926.0
5234.0,-927.0
5233.0,-928.0
5232.0,-929.0
5231.0,-930.0
5230.0,-931.0
5229.0,-932.0
5228.0,-933.0
5227.0,-934.0
5226.0,-935.0
5225.0,-936.0
5224.0,-937.0
5223.0,-938.0
5222.0,-939.0
5221.0,-940.0
5220.0,-941.0
5219.0,-942.0
5218.0,-943.0
5217.0,-944.0
5216.0,-945.0
5215.0,-946.0
5214.0,-846.0
5213.0,-847.0
5212.0,-848.0
5211.0,-849.0
5210.0,-850.0
5209.0,-851.0
5208.0,-852.0
5207.0,-853.0
5206.0,-854.0
5205.0,-855.0
5204.0,-856.0
5203.0,-857.0
5202.0,-858.0
5201.0,-859.0
5200.0,-860.0
5199.0,-861.0
5198.0,-862.0
5197.0,-863.0
5196.0,-864.0
5195.0,-865.0
5194.0,-866.0
5193.0,-867.0
5192.0,-868.0
5191.0,-869.0
5190.0,-870.0
5189.0,-871.0
5188.0,-872.0
5187.0,-873.0
5186.0,-874.0
5185.0,-875.0
5184.0,-876.0
5183.0,-877.0
5182.0,-878.0
5282.0,-879.0
5281.0,-880.0
5280.0,-881.0
5279.0,-882.0
5278.0,-883.0
5277.0,-884.0
5276.0,-885.0
5275.0,-886.0
5274.0,-887.0
5273.0,-888.0
5272.0,-889.0
5271.0,-890.0
5270.0,-891.0
5269.0,-892.0
5268.0,-893.0
5267.0,-894.0
5266.0,-895.0
5265.0,-896.0
5264.0,-897.0
5263.0,-898.0
5262.0,-899.0
5261.0,-900.0
5260.0,-901.0
5259.0,-902.0
5258.0,-903.0
5257.0,-904.0
5256.0,-905.0
5255.0,-906.0
5254.0,-907.0
5253.0,-908.0
5252.0,-909.0
5251.0,-910.0
5250.0,-911.0
5249.0,-912.0
5248.0,-913.0
5247.0,-914.0
5246.0,-915.0
5245.0,-916.0
5244.0,-917.0
5243.0,-918.0
5242.0,-919.0
5241.0,-920.0
5240.0,-921.0
5239.0,-922.0
5238.0,-923.0
5237.0,-924.0
5236.0,-925.0
5235.0,-926.0
5234.0,-927.0
5233.0,-928.0
5232.0,-929.0
5231.0,-930.0
5230.0,-931.0
5229.0,-932.0
5228.0,-933.0
5227.0,-934.0
5226.0,-935.0
5225.0,-936.0
5224.0,-937.0
5223.0,-938.0
5222.0,-939.0
5221.0,-940.0
5220.0,-941.0
5219.0,-942.0
5218.0,-943.0
5217.0,-944.0
5216.0,-945.0
5215.0,-946.0
5214.0,-947.0
5213.0,-948.0
5212.0,-949.0
5211.0,-950.0
5210.0,-951.0
5209.0,-952.0
5208.0,-953.0
5207.0,-954.0
5206.0,-955.0
5205.0,-956.0
5204.0,-957.0
5203.0,-958.0
5202.0,-959.0
5201.0,-960.0
5200.0,-961.0
5199.0,-962.0
5198.0,-963.0
5197.0,-964.0
5196.0,-965.0
5296.0,-966.0
5295.0,-967.0
5294.0,-968.0
5293.0,-969.0
5292.0,-970.0
5291.0,-971.0
5290.0,-972.0
5390.0,-973.0
5389.0,-974.0
5388.0,-975.0
5387.0,-976.0
5386.0,-977.0
5385.0,-978.0
5384.0,-979.0
5484.0,-980.0
5483.0,-981.0
5482.0,-982.0
5481.0,-983.0
5480.0,-984.0
5479.0,-985.0
5478.0,-986.0
5477.0,-987.0
5476.0,-988.0
5475.0,-989.0
5474.0,-990.0
